regne,group1_inpn,group2_inpn,i_cd_ref,i_cd_nom_list,i_nom_valid,i_nb_cd_nom,f_cd_ref,f_cd_nom_list,f_nom_valid,f_nb_cd_nom,att_list,att_nb,media_nb,grappe_change,action,cas
Plantae,Trachéophytes,Angiospermes,611189,[611189],"Gymnadenia x chanousiana G.Foelsche & W.Foelsche, 1999",1,100618,[611189],"Gymnadenia x suaveolens (Vill.) Rchb.f., 1856",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,20229,[20229],"Aedes sticticus (Meigen, 1838)",1,225122,[20229],"Ochlerotatus sticticus (Meigen, 1838)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,461938,[461938],"Hohenbuehelia pinacearum Thorn, 1986",1,1043181,[461938],"Hohenbuehelia josserandii Consiglio & Setti, 2017",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,36539,[36539],"Inocybe terrigena (Fr.) Kuyper, 1985",1,1043675,[36539],"Mallocybe terrigena (Fr.) Matheny, Vizzini & Esteve-Rav., 2019",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,464745,[464745],"Inocybe subhirsuta Kühner, 1988",1,976165,[464745],"Inosperma subhirsutum (Kühner) Matheny & Esteve-Rav., 2019",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,245416,"[245416, 826069]","Nemapogon clematella (Fabricius, 1781)",2,1050329,"[245416, 826069]","Nemapogon clematellus (Fabricius, 1781)",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,472154,[472154],"Inocybe kuthanii Stangl & J.Veselský, 1979",1,1043656,[472154],"Inosperma kuthanii (Stangl & J.Veselský) Matheny & Esteve-Rav., 2019",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,124409,[124409],"Sparganium microcarpum (Neuman) Čelak., 1896",1,141333,[124409],"Sparganium erectum subsp. microcarpum (Neuman) Domin, 1935",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660585,"[58350, 660585, 663684]",Ochrolechia pallescens subsp. parella (L.),3,58350,"[58350, 660585, 663684]","Ochrolechia parella (L.) A.Massal., 1852",3,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,465163,[465163],"Protomerulius caryae (Schwein.) Ryvarden, 1991",1,41490,[465163],"Aporpium canescens (P.Karst.) Bondartsev & Singer, 1944",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,985963,"[56598, 985963]","Parmeliella thriptophylla (Ach.) Müll.Arg., 1862",2,56598,"[56598, 985963]","Parmeliella triptophylla (Ach.) Müll.Arg., 1862",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,1030259,"[66073, 1030259]","Arcyptera brevipennis kheili Azam, 1900",2,66073,"[66073, 1030259]","Arcyptera kheili Azam, 1900",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,854610,[854610],"Cresporhaphis macrospora (Eitner) M.B.Aguirre, 1991",1,1052078,[854610],"Leptosillia macrospora (Eitner) Voglmayr & Jaklitsch, 2019",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,969587,[969587],Vitis berlandieri x Vitis riparia ,1,1078350,[969587],"Vitis x koberi Ardenghi, Galasso, Banfi & Lastrucci, 2014",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,995415,"[32926, 995415]","Clitocella mundula (Lasch) Kluting, T.J.Baroni & Bergemann, 2014",2,1046185,"[32926, 995415]","Lulesia mundula (Lasch) T.J.Baroni, N.Niveiro & B.E.Lechner, 2023",2,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,857509,[857509],"Rutstroemia fruticeti Rehm, 1893",1,1043474,[857509],"Rutstroemia vagabunda (Pass. & Beltrani) Quijada & Baral, 2023",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,820195,[820195],"Aedes japonicus (Theobald, 1901)",1,225105,[820195],"Ochlerotatus japonicus (Theobald, 1901)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,977715,"[59506, 977715]","Usnochroma carphineum (Fr.) Søchting, Arup & Frödén, 2013",2,1044173,"[59506, 977715]","Usnochroma carphinea (Fr.) Søchting, Arup & Frödén, 2013",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Protozoa,Myxomycètes,Autres,976260,"[50630, 976260]","Diachea leucopoda (Bull.) Rostaf., 1875",2,50630,"[50630, 976260]","Diachea leucopodia (Bull.) Rostaf., 1875",2,,,7,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,977308,"[57407, 977308]","Toniniopsis subincompta (Nyl.) Kistenich, Timdal, Bendiksby & S.Ekman, 2018",2,1046334,"[57407, 977308]","Toniniopsis separabilis (Nyl.) Gerasimova & A.Beck, 2021",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,913224,"[58575, 913224]","Myriolecis albescens (Hoffm.) Śliwa, Zhao Xin & Lumbsch, 2015",2,979738,"[58575, 913224]","Polyozosia albescens (Hoffm.) S.Y.Kondr., Lőkös & Farkas, 2019",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,983408,[983408],"Scutula peltigerae (Th.Fr.) Rehm, 1906",1,1047729,[983408],"Arthonia peltigerea Th.Fr., 1866",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,860145,"[860145, 1012358]","Cercospora montana (Speg.) Sacc., 1886",2,1012358,"[860145, 1012358]","Phaeoramularia punctiformis (Schltdl.) U.Braun, 1992",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,984477,"[59576, 660881, 984477]","Oxneria fallax (Arnold) S.Y.Kondr. & Kärnefelt, 2003",3,1040855,"[59576, 660881, 984477]","Xanthomendoza fallax Søchting, Kärnefelt & S.Y.Kondr., 2002",3,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,932256,[932256],"Andrena avara liturata Warncke, 1974",1,1053795,[932256],"Andrena liturata Warncke, 1974",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,855862,"[49012, 855862]",Hymenoscyphus fulvidulus (Boud.) Declercq & van der Gucht,2,1043394,"[49012, 855862]","Phaeohelotium fulvidulum (Boud.) Baral & Declercq, 2013",2,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,862789,[862789],"Neonectria discophora (Mont.) Mantiri & Samuels, 2001",1,1043486,[862789],"Thelonectria discophora (Mont.) P.Chaverri & Salgado, 2011",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,978946,"[659864, 978946]","Endococcus apicicola (J.Steiner) R.Sant., 1994",2,659864,"[659864, 978946]","Endococcus apiciicola (J.Steiner) R.Sant., 1994",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,857586,"[857586, 868727]","Stemphylium vesicarium (Wallr.) E.G.Simmons, 1969",2,868727,"[857586, 868727]","Pleospora herbarum (Pers.) Rabenh., 1857",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,954142,"[56410, 954142]","Arctomia fascicularis (L.) Otálora & Wedin, 2013",2,1042482,"[56410, 954142]","Gabura fascicularis (L.) P.M.Jørg., 2014",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,1027363,"[66241, 535776, 1027363]","Bohemanella frigida frigida (Boheman, 1846)",3,535776,"[66241, 535776, 1027363]","Melanoplus frigidus frigidus (Boheman, 1846)",3,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,659347,"[653219, 659347]","Miriquidica subplumbea (Anzi) Cl.Roux, 2011",2,653219,[653219],"Miriquidica griseoatra (Hoffm.) Hertel & Rambold, 1987",1,,,,cas2,Loose attributes and medium now attach to 659347,split
Animalia,Arthropodes,Insectes,9280,"[9280, 223048, 396401]","Brachinus psophia Audinet-Serville, 1821",3,223048,"[223048, 396401]","Brachinus elegans Chaudoir, 1842",2,,,,cas2,Loose attributes and medium now attach to 9280,split
Fungi,Ascomycètes,Lichens,59469,"[59469, 59471]","Thamnolia vermicularis (Sw.) Schaer., 1850",2,983660,[59471],"Thamnolia subuliformis (Ehrh.) W.L.Culb., 1963",1,,,4,cas2,Loose attributes and medium now attach to 59469,split
Plantae,Trachéophytes,Angiospermes,106026,"[106026, 159985]","Limodorum abortivum (L.) Sw., 1799",2,982236,[159985],"Limodorum abortivum var. abortivum (L.) Sw., 1799",1,"[106, 107]",2,18,cas2,Loose attributes and medium now attach to 106026,split
Fungi,Ascomycètes,Lichens,660144,"[660144, 664806]","Caloplaca britannica R.Sant., 1992",2,1042551,[660144],"Haloplaca britannica (R.Sant.) Arup, Frödén & Søchting, 2013",1,,,,cas2,Loose attributes and medium now attach to No one,split
Plantae,Trachéophytes,Angiospermes,94252,"[94252, 94270, 94282, 110985, 133668]","Dactylorhiza elata (Poir.) Soó, 1962",5,94270,[94270],"Dactylorhiza occitanica Geniez, Melki, Pain & Soca, 1995",1,[107],1,5,cas2,Loose attributes and medium now attach to 94252,split
Animalia,Arthropodes,Insectes,11222,"[11221, 11222]","Cytilus sericeus (Forster, 1771)",2,11221,[11221],"Cytilus auricomus (Duftschmid, 1825)",1,,,,cas2,Loose attributes and medium now attach to 11222,split
Fungi,Ascomycètes,Lichens,660144,"[660144, 664806]","Caloplaca britannica R.Sant., 1992",2,1042459,[664806],"Flavoplaca limonia (Nimis & Poelt) Arup, Frödén & Søchting, 2013",1,,,,cas2,Loose attributes and medium now attach to No one,split
Plantae,Trachéophytes,Angiospermes,110495,"[110495, 610951, 610954]","Ophrys vetula Risso, 1844",3,1053575,[610951],"Ophrys holosericea subsp. druentica (P.Delforge & Viglione) Kreutz, 2007",1,,,5,cas2,Loose attributes and medium now attach to No one,split
Plantae,Trachéophytes,Angiospermes,99457,"[99425, 99457, 99517, 134889]","Galium lucidum All., 1773",4,1077319,"[99425, 99517, 134889]","Galium lucidum subsp. lucidum All., 1773",3,[107],1,12,cas2,Loose attributes and medium now attach to 99457,split
Fungi,Basidiomycètes,Autres,39729,[39729],"Russula fageticola Melzer ex S.Lundell, 1956",1,39933,"[39729, 39933]","Russula mairei Singer, 1929",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,139857,"[117447, 139857, 150557]","Reseda lutea subsp. lutea L., 1753",3,117458,"[117447, 117458, 139857, 150557]","Reseda lutea L., 1753",4,"[106, 107, 108]",3,4,"cas3: 2 grappes, cas3: f_cd_ref","Conflicts with attributes : sinp_description, sinp_ecology, sinp_uses",merge
Plantae,Trachéophytes,Angiospermes,131756,[131756],"Asparagus officinalis subsp. officinalis L., 1753",1,84279,"[84279, 131756]","Asparagus officinalis L., 1753",2,"[106, 107]",2,6,"cas3: 2 grappes, cas3: f_cd_ref","Conflicts with attributes : sinp_description, sinp_ecology",merge
Plantae,Trachéophytes,Angiospermes,140175,"[118909, 140175]","Rubia peregrina subsp. peregrina L., 1753",2,118916,"[118909, 118916, 140175]","Rubia peregrina L., 1753",3,"[108, 106, 107]",3,,"cas3: 2 grappes, cas3: f_cd_ref","Conflicts with attributes : sinp_description, sinp_ecology",merge
Plantae,Trachéophytes,Angiospermes,117458,[117458],"Reseda lutea L., 1753",1,117458,"[117447, 117458, 139857, 150557]","Reseda lutea L., 1753",4,"[106, 107, 108]",3,6,"cas3: 2 grappes, cas3: f_cd_ref","Conflicts with attributes : sinp_description, sinp_ecology, sinp_uses",merge
Plantae,Trachéophytes,Angiospermes,118916,[118916],"Rubia peregrina L., 1753",1,118916,"[118909, 118916, 140175]","Rubia peregrina L., 1753",3,"[107, 106]",2,17,"cas3: 2 grappes, cas3: f_cd_ref","Conflicts with attributes : sinp_description, sinp_ecology",merge
Plantae,Trachéophytes,Angiospermes,84279,[84279],"Asparagus officinalis L., 1753",1,84279,"[84279, 131756]","Asparagus officinalis L., 1753",2,"[107, 106]",2,1,"cas3: 2 grappes, cas3: f_cd_ref","Conflicts with attributes : sinp_description, sinp_ecology",merge
Plantae,Trachéophytes,Angiospermes,141275,[141275],"Solanum nigrum subsp. schultesii (Opiz) Wessely, 1961",1,124080,"[124017, 124080, 141265, 141273, 141275]","Solanum nigrum L., 1753",5,"[107, 106]",2,2,cas3: f_cd_ref,Conflicts with attributes : sinp_ecology,merge
Plantae,Trachéophytes,Angiospermes,141273,"[124017, 124083, 141265, 141273, 151896]","Solanum nigrum subsp. nigrum L., 1753",5,124080,"[124017, 124080, 141265, 141273, 141275]","Solanum nigrum L., 1753",5,,,3,cas3: f_cd_ref,Conflicts with attributes : sinp_ecology,merge
Plantae,Trachéophytes,Angiospermes,718722,[718722],"Neotinea ustulata var. aestivalis (Kümpel) Tali, M.F.Fay & R.M.Bateman, 2006",1,109501,"[109501, 111012, 138429, 162137, 718722]","Neotinea ustulata (L.) R.M.Bateman, Pridgeon & M.W.Chase, 1997",5,,,2,cas3: f_cd_ref,"Conflicts with attributes : sinp_description, sinp_ecology",merge
Plantae,Trachéophytes,Angiospermes,104145,[104145],"Juncus bulbosus L., 1753",1,104145,"[104145, 104156, 104225, 104345, 104367, 113317, 136927, 136928, 136955, 136957, 147921, 147923]","Juncus bulbosus L., 1753",12,"[107, 106]",2,13,cas3: f_cd_ref,"Conflicts with attributes : sinp_description, sinp_ecology",merge
Plantae,Trachéophytes,Angiospermes,120512,"[119946, 119950, 120263, 120512, 140439, 151070, 151071]","Salix x rubens Schrank, 1789",7,120040,"[120040, 120512, 151085, 151087]","Salix x fragilis L., 1753",4,"[107, 106]",2,5,cas3: f_cd_ref,"Conflicts with attributes : sinp_description, sinp_ecology",merge
Fungi,Basidiomycètes,Autres,994995,"[30096, 994995]","Porpolomopsis calyptriformis (Berk.) Bresinsky, 2008",2,30096,"[30096, 994995]","Hygrocybe calyptriformis (Berk.) Fayod, 1889",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,1027360,"[66145, 66146, 962302, 1027360]","Chorthippus armoricanus (Defaut, 2015)",4,962302,"[66145, 66146, 962302, 1027360]","Gomphocerippus armoricanus Defaut, 2015",4,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,995420,"[31832, 32938, 995420]","Clitocella popinalis (Fr.) Kluting, T.J.Baroni & Bergemann, 2014",3,1046189,"[31832, 32938, 995420]","Lulesia popinalis (Fr.) T.J.Baroni, B.E.Lechner & N.Niveiro, 2023",3,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,1040072,"[511079, 1040072]","Cortinarius flabellus (Fr.) Fr., 1838",2,511079,"[511079, 1040072]","Cortinarius flexipes var. flabellus (Fr.) H.Lindstr. & Melot, 1998",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,852882,"[44602, 852882]","Steccherinum ochraceum (Pers. ex J.F.Gmel.) Gray, 1821",2,1046452,"[44602, 852882]","Irpex ochraceus (Pers.ex J.F.Gmel.) Kotir. & Saaren., 2002",2,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,857511,[857511],"Rutstroemia henningsiana (Plöttn.) Dennis, 1956",1,1043472,[857511],"Clarireedia henningsiana (Plöttn.) Baral & Sochorová, 2023",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,820184,[820184],"Aedes cataphylla Dyar, 1916",1,225110,[820184],"Ochlerotatus cataphylla (Dyar, 1916)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Ptéridophytes,1015002,"[84495, 143985, 1015002]","Asplenium adiantum-nigrum var. silesiacum (Milde) Milde, 1865",3,143985,"[84495, 143985, 1015002]","Asplenium adiantum-nigrum var. silesiacum (Milde) Milde, 1867",3,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,978020,"[59419, 978020]","Scythioria phlogina (Ach.) S.Y.Kondr., Kärnefelt, Elix, A.Thell & Hur, 2014",2,1016541,"[59419, 978020]","Polycauliona phlogina (Ach.) Arup, Frödén & Søchting, 2013",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,1029806,"[66164, 1029806]",Pseudochorthippus parallelus parallelus x P. parallelus erythropus ,2,1079222,"[66164, 1029806]",Pseudochorthippus parallelus x P. erythropus ,2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,861220,[861220],"Paratrichophaea boudieri (Grelet) Bronckers, 2003",1,1043449,[861220],"Lasiobolidium boudieri (Grelet) Van Vooren & Valade, 2021",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,998925,"[611926, 998925]","Aconitum lycoctonum subsp. vulparia (Rchb.) Ces., 1844",2,130771,"[611926, 998925]","Aconitum lycoctonum subsp. lycoctonum L., 1753",2,"[107, 106]",2,14,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,995414,"[32897, 995414]","Clitocella fallax (Quél.) Kluting, T.J.Baroni & Bergemann, 2014",2,1046184,"[32897, 995414]","Lulesia fallax (Quél.) T.J.Baroni, N.Niveiro & B.E.Lechner, 2023",2,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,905258,[905258],"Hebeloma hygrophilum Poumarat & Corriol, 2016",1,1043148,[905258],"Hebeloma paludicola Murrill, 1917",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,837985,"[66152, 837985, 971811]","Chorthippus saulcyi algoaldensis Chopard, 1952",3,971811,"[66152, 837985, 971811]","Gomphocerippus saulcyi algoaldensis (Chopard, 1952)",3,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Protozoa,Myxomycètes,Autres,840332,[840332],"Craterium dictyosporum (Rostaf.) H. Neubert, Nowotny & K. Baumann, 1995",1,1052964,[840332],"Diachea dictyospora (Rostaf.) J.M.García-Martín, J.C.Zamora & Lado, 2023",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,855239,"[660457, 660624, 855239]","Merismatium deminutum (Arnold) Cl.Roux & Nav.-Ros., 2002",3,660457,"[660457, 660624, 855239]","Halospora deminuta (Arnold) Tomas. & Cif., 1952",3,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,969593,[969593],Vitis riparia x Vitis vinifera ,1,1078349,[969593],"Vitis x bacoi Ardenghi, Galasso & Banfi, 2015",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,862440,[862440],"Dactylospora stygia (Berk. & M.A.Curtis) Hafellner, 1979",1,1043481,[862440],"Sclerococcum stygium (Berk. & M.A.Curtis) Olariaga, Teres, J.M.Martín, M.Prieto & Baral, 2019",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,58579,[58579],"Lecanora hagenii (Ach.) Ach., 1810",1,979745,"[58579, 58581, 660730]","Polyozosia hagenii (Ach.) S.Y.Kondr., Lőkös & Farkas, 2019",3,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,124408,"[124408, 124417, 141332]","Sparganium erectum L., 1753",3,141332,[141332],"Sparganium erectum subsp. erectum L., 1753",1,"[107, 106]",2,17,cas2,Loose attributes and medium now attach to 124408,split
Plantae,Trachéophytes,Angiospermes,82283,"[82283, 110899, 138382]","Anacamptis laxiflora (Lam.) R.M.Bateman, Pridgeon & M.W.Chase, 1997",3,162135,[138382],"Anacamptis laxiflora subsp. laxiflora (Lam.) R.M.Bateman, Pridgeon & M.W.Chase, 1997",1,"[107, 106]",2,11,cas2,Loose attributes and medium now attach to 82283,split
Fungi,Ascomycètes,Lichens,660131,"[660131, 664819]","Caloplaca crenulatella (Nyl.) H.Olivier, 1909",2,1046368,[664819],"Xanthocarpia diffusa (Vondrák & Llimona) Frödén, Arup & Søchting, 2013",1,,,,cas2,Loose attributes and medium now attach to No one,split
Plantae,Bryophytes,Mousses,4786,"[4786, 787680]","Paraleucobryum enerve (Thed.) Loeske, 1908",2,726773,[787680],"Leucobryum albicans (Schwägr.) Lindb., 1863",1,,,5,cas2,Loose attributes and medium now attach to 4786,split
Plantae,Trachéophytes,Angiospermes,110473,"[110371, 110467, 110473, 110473]","Ophrys speculum Link, 1799 [nom. et typ. cons.]",3,1052965,[110371],"Ophrys speculum subsp. speculum Link, 1800",1,,,5,cas2,Loose attributes and medium now attach to 110473,split
Fungi,Basidiomycètes,Autres,33808,"[33808, 33961]","Entoloma ortonii Arnolds & Noordel., 1979",2,1056063,[33961],"Entoloma cinereo-opacum (Noordel.) Vila, Català & Noordel., 2013",1,,,,cas2,Loose attributes and medium now attach to 33808,split
Animalia,Arthropodes,Insectes,66181,"[66181, 66183, 837865]","Locusta migratoria (Linnaeus, 1758)",3,837865,"[66183, 837865]","Locusta cinerascens (Fabricius, 1781)",2,,,4,cas2,Loose attributes and medium now attach to 66181,split
Fungi,Ascomycètes,Lichens,658668,"[56720, 658668, 663868]","Trapelia glebulosa (Sm.) J.R.Laundon, 2005",3,56720,[56720],"Trapelia involuta (Taylor) Hertel, 1973",1,,,,cas2,Loose attributes and medium now attach to No one,split
Plantae,Trachéophytes,Angiospermes,87540,"[87537, 87540, 115109, 132451, 132452, 144996]","Caltha palustris L., 1753",6,923000,"[87537, 132451, 132452, 144996]","Caltha palustris var. palustris L., 1753",4,"[107, 106]",2,14,cas2,Loose attributes and medium now attach to 87540,split
Plantae,Trachéophytes,Angiospermes,94432,"[94432, 133726]","Daphne laureola L., 1753",2,133726,[133726],"Daphne laureola subsp. laureola L., 1753",1,"[107, 106, 108]",3,10,cas2,Loose attributes and medium now attach to 94432,split
Plantae,Trachéophytes,Angiospermes,618651,"[80009, 80043, 618651]","Aconitum napellus subsp. burnatii (Gáyer) J.-M.Tison, 2010",3,80009,"[80009, 618651]","Aconitum burnatii Gáyer, 1909",2,,,,cas2,Loose attributes and medium now attach to No one,split
Plantae,Trachéophytes,Angiospermes,110920,"[110864, 110920]","Orchis militaris L., 1753",2,1054546,[110864],"Orchis militaris subsp. militaris L., 1753",1,"[107, 106]",2,14,cas2,Loose attributes and medium now attach to 110920,split
Plantae,Trachéophytes,Ptéridophytes,84485,"[84485, 84490]","Asplenium fontanum (L.) Bernh., 1799",2,131815,[84490],"Asplenium fontanum subsp. fontanum (L.) Bernh., 1799",1,"[107, 106]",2,12,cas2,Loose attributes and medium now attach to 84485,split
Plantae,Trachéophytes,Gymnospermes,122785,"[122782, 122785, 614188]","Sequoia sempervirens (D.Don) Endl., 1847",3,717023,[122782],"Abies bracteata (D.Don) Poit., 1845",1,,,,cas2,Loose attributes and medium now attach to 122785,split
Plantae,Trachéophytes,Angiospermes,82287,"[82287, 110949, 110976]","Anacamptis papilionacea (L.) R.M.Bateman, Pridgeon & M.W.Chase, 1997",3,1054059,[110976],"Anacamptis papilionacea subsp. papilionacea (L.) R.M.Bateman, Pridgeon & M.W.Chase, 1997",1,"[106, 107]",2,6,cas2,Loose attributes and medium now attach to 82287,split
Fungi,Basidiomycètes,Autres,511729,"[43369, 511729]","Merismodes bresadolae (Grelet) Singer, 1975",2,1043590,[43369],"Merismodes monacha (Speg.) Silva-Filho, Mombert & Menolli, 2023",1,,,,cas2,Loose attributes and medium now attach to 511729,split
Plantae,Trachéophytes,Angiospermes,137968,"[109212, 137967, 137968]","Najas marina subsp. marina L., 1753",3,137967,"[109212, 137967]","Najas marina subsp. major (All.) Viinikka, 1976",2,,,4,cas2,Loose attributes and medium now attach to 137968,split
Plantae,Trachéophytes,Angiospermes,620057,"[111356, 620056, 620057, 788861]","Ornithogalum kochii Parl., 1857",4,1049511,"[111356, 788861]","Ornithogalum kochii subsp. monticola (Jord. & Fourr.) Peruzzi, 2006",2,,,,cas2,Loose attributes and medium now attach to 620057,split
Plantae,Trachéophytes,Angiospermes,110395,"[110388, 110395, 110423]","Ophrys fusca Link, 1800",3,1052869,"[110388, 110423]","Ophrys fusca subsp. forestieri (Rchb.f.) Kreutz, 2004",2,[107],1,12,cas2,Loose attributes and medium now attach to 110395,split
Fungi,Ascomycètes,Lichens,56780,"[56780, 662749, 663227]","Micarea prasina Fr., 1825",3,662749,[662749],"Micarea micrococca (Körb.) Gams ex Coppins, 2002",1,,,,cas2,Loose attributes and medium now attach to 56780,split
Plantae,Trachéophytes,Angiospermes,122810,"[122804, 122810, 141002]","Serapias lingua L., 1753",3,141002,[141002],"Serapias lingua subsp. lingua L., 1753",1,"[106, 107]",2,9,cas2,Loose attributes and medium now attach to 122810,split
Fungi,Ascomycètes,Lichens,58519,"[58519, 58521, 58523, 675617]","Lecanora cenisia Ach., 1810",4,954282,[675617],"Lecanora cenisia f. atrynea (Ach.) Stein, 1879",1,,,,cas2,Loose attributes and medium now attach to 58519,split
Fungi,Ascomycètes,Lichens,56871,"[56871, 662953]","Lecidella scabra (Taylor) Hertel & Leuckert, 1969",2,662953,[662953],"Lecidella dirumpens (Hertel & Poelt) Hertel & Poelt, 1981",1,,,,cas2,Loose attributes and medium now attach to 56871,split
Plantae,Trachéophytes,Angiospermes,104214,"[104200, 104214, 104288, 136943]","Juncus inflexus L., 1753",4,1051939,"[104288, 136943]","Juncus inflexus subsp. inflexus L., 1753",2,"[107, 106]",2,9,cas2,Loose attributes and medium now attach to 104214,split
Fungi,Basidiomycètes,Autres,36126,"[36114, 36126, 36201, 461982]","Hebeloma dunense L.Corb. & R.Heim, 1929",4,1043298,[36114],"Hebeloma velatum (Peck) Peck, 1910",1,,,,cas2,Loose attributes and medium now attach to 36126,split
Plantae,Trachéophytes,Angiospermes,104173,"[104173, 136936, 147910, 147911]","Juncus effusus L., 1753",4,773724,"[136936, 147910, 147911]","Juncus effusus subsp. effusus L., 1753",3,"[106, 107]",2,6,cas2,Loose attributes and medium now attach to 104173,split
Plantae,Trachéophytes,Angiospermes,618651,"[80009, 80043, 618651]","Aconitum napellus subsp. burnatii (Gáyer) J.-M.Tison, 2010",3,80043,[80043],"Aconitum nevadense Uechtr. ex Gáyer, 1909",1,,,,cas2,Loose attributes and medium now attach to No one,split
Plantae,Trachéophytes,Angiospermes,110372,"[110372, 161955]","Ophrys conradiae Melki & Deschâtres, 1993",2,719274,[161955],"Ophrys holosericea subsp. gresivaudanica (O.Gerbaud) Kreutz, 2004",1,,,4,cas2,Loose attributes and medium now attach to 110372,split
