regne,group1_inpn,group2_inpn,i_cd_ref,i_cd_nom_list,i_nom_valid,i_nb_cd_nom,f_cd_ref,f_cd_nom_list,f_nom_valid,f_nb_cd_nom,att_list,att_nb,media_nb,grappe_change,action,cas
Plantae,Trachéophytes,Angiospermes,111289,"[111264, 111280, 111289]","Origanum vulgare L., 1753",3,111289,[111289],"Origanum vulgare L., 1753",1,"[108, 107, 106]",3,11,"cas2, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,115998,"[115984, 115998, 116005, 139406, 139407, 150248, 613804]","Prunella laciniata (L.) L., 1763",7,115998,"[115984, 115998, 139406, 139407, 150248, 613804]","Prunella laciniata (L.) L., 1763",6,"[106, 107]",2,15,"cas2, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,109084,"[109006, 109033, 109084]","Myosotis ramosissima Rochel, 1814",3,109084,"[109006, 109084]","Myosotis ramosissima Rochel, 1814",2,"[107, 106]",2,3,"cas2, cas3: f_cd_ref",Merge attributes if exists,merge
Animalia,Arthropodes,Insectes,240160,[240160],"Tetraloniella alticincta (Lepeletier, 1841)",1,816791,[240160],"Tetralonia alticincta (Lepeletier, 1841)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,98921,"[98921, 98928, 134713, 147162]","Fraxinus excelsior L., 1753",4,134713,"[98928, 134713, 147162]","Fraxinus excelsior subsp. excelsior L., 1753",3,"[106, 107, 108]",3,9,cas2,Loose attributes and medium now attach to 98921,split
Plantae,Trachéophytes,Angiospermes,132121,"[132116, 132121, 144273]","Beta vulgaris subsp. vulgaris L., 1753",3,144273,"[132116, 144273]","Beta vulgaris var. cicla L., 1753",2,,,,cas2,Loose attributes and medium now attach to 132121,split
Animalia,Arthropodes,Insectes,239919,"[239912, 239919]","Megachile leachella Curtis, 1828",2,1023254,[239912],"Megachile leachella leachella Curtis, 1828",1,,,,cas2,Loose attributes and medium now attach to 239919,split
Plantae,Trachéophytes,Angiospermes,128871,"[128871, 128997, 142146]","Veronica fruticans Jacq., 1762",3,1020532,[128997],"Veronica fruticans subsp. fruticans Jacquin, 1762",1,"[107, 106]",2,13,cas2,Loose attributes and medium now attach to 128871,split
Plantae,Trachéophytes,Angiospermes,97776,"[97776, 97777]","Euphrasia nemorosa (Pers.) Wallr., 1815",2,97776,"[97740, 97776, 97777, 134431]","Euphrasia nemorosa (Pers.) Wallr., 1815",4,"[107, 106]",2,5,"cas3: 2 grappes, cas3: f_cd_ref","Conflicts with attributes : sinp_description, sinp_ecology",merge
Plantae,Trachéophytes,Angiospermes,120700,"[120647, 120700, 140526, 140531]","Salvia verbenaca L., 1753",4,612559,"[120647, 140531, 612559]","Salvia verbenaca subsp. verbenaca L., 1753",3,"[106, 107, 108]",3,6,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,612559,[612559],"Salvia verbenaca subsp. verbenaca L., 1753",1,612559,"[120647, 140531, 612559]","Salvia verbenaca subsp. verbenaca L., 1753",3,,,3,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,462829,[462829],Cortinarius danilii R. Henry,1,34634,"[34634, 35059, 35430, 462829, 511157]","Cortinarius anthracinus Fr., 1838",5,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,137771,[137771],"Mentha suaveolens subsp. suaveolens Ehrh., 1792",1,108168,"[108106, 108117, 108151, 108168, 108305, 137771]","Mentha suaveolens Ehrh., 1792",6,[107],1,5,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,115998,"[115984, 115998, 116005, 139406, 139407, 150248, 613804]","Prunella laciniata (L.) L., 1763",7,116022,"[116005, 116020, 116022]","Prunella x intermedia Link, 1791",3,"[106, 107]",2,15,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,34634,[34634],"Cortinarius anthracinus Fr., 1838",1,34634,"[34634, 35059, 35430, 462829, 511157]","Cortinarius anthracinus Fr., 1838",5,,,1,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,469179,[469179],"Boletus edulis var. clavipes Peck, 1889",1,29388,"[29388, 29435, 29501, 469179]","Boletus edulis Bull., 1782",4,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,35059,[35059],"Cortinarius ignifluus Bidaud, 1994",1,34634,"[34634, 35059, 35430, 462829, 511157]","Cortinarius anthracinus Fr., 1838",5,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Ptéridophytes,114942,"[114936, 114942, 139154]","Polypodium cambricum L., 1753",3,139147,"[114936, 139147, 139154]","Polypodium cambricum subsp. cambricum L., 1753",3,"[106, 107]",2,7,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,29435,[29435],"Boletus edulis var. albus (Pers.) E.-J.Gilbert, 1931",1,29388,"[29388, 29435, 29501, 469179]","Boletus edulis Bull., 1782",4,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,108168,"[108106, 108117, 108151, 108168]","Mentha suaveolens Ehrh., 1792",4,108168,"[108106, 108117, 108151, 108168, 108305, 137771]","Mentha suaveolens Ehrh., 1792",6,,,2,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,469705,[469705],"Hebeloma mesophaeum var. ochraceum Bohus, 1995",1,1040941,"[461930, 461976, 469705]","Hebeloma subtortum P.Karst., 1889",3,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,29501,[29501],"Boletus edulis var. citrinus Pelt. ex E.-J.Gilbert, 1931",1,29388,"[29388, 29435, 29501, 469179]","Boletus edulis Bull., 1782",4,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,32526,[32526],"Melanoleuca nivea Métrod ex Boekhout, 1988",1,32446,"[32439, 32446, 32488, 32526, 464527]","Melanoleuca bataillei Malençon, 1975",5,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,91910,"[87349, 87354, 91910]","Clinopodium nepeta (L.) Kuntze, 1891",3,91910,"[87349, 91910]","Clinopodium nepeta (L.) Kuntze, 1891",2,[107],1,3,"cas2, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,85916,"[85916, 85919]","Betula x fennica Dörfl., 1902",2,1025261,"[85916, 85919]","Betula x bottnica Mela, 1895",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,983019,"[30188, 983019]","Gliophorus irrigatus (Pers.) A.M.Ainsw. & P.M.Kirk, 2013",2,30188,"[30188, 983019]","Hygrocybe irrigata (Pers.) Bon, 1976",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,463079,[463079],"Cortinarius badioflammeus Bidaud, 2008",1,1040348,[463079],"Cortinarius spisnii Consiglio, D.Antonini & M.Antonini, 2004",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,94907,[94907],"Dicentra spectabilis (L.) Lem., 1847",1,620096,[94907],"Lamprocapnos spectabilis (L.) Fukuhara, 1997",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,108614,"[81728, 81744, 83573, 108592, 108614]","Minuartia rubra (Scop.) McNeill, 1963",5,619942,"[81728, 81744, 83573, 108592, 108614]","Minuartia mucronata (L.) Schinz & Thell., 1907",5,"[106, 107]",2,4,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,463940,[463940],"Xerocomus communis (Bull.) Bon, 1985",1,1026827,[463940],"Hortiboletus engelii (Hlaváček) Biketova & Wasser, 2015",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,223318,[223318],"Reesa vespulae (Milliron, 1939)",1,1027444,[223318],"Eurhopalus vespulae (Milliron, 1939)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,239605,[239605],"Coelioxys elongata Lepeletier, 1841",1,850192,[239605],"Coelioxys elongatus Lepeletier, 1841",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,116017,[116013],"Prunella x dissecta Wender., 1831",1,116013,[116013],"Prunella x bicolor Beck, 1883",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,239452,[239452],"Andrena thomsoni Ducke, 1898",1,1038110,[239452],"Andrena thomsonii Ducke, 1898",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,239517,"[239494, 239517]","Anthophora salviae (Panzer, 1802)",2,239494,"[239494, 239517]","Anthophora crinipes Smith, 1854",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,24343,[24343],"Cheilosia chrysocoma (Meigen, 1822)",1,1040690,[24343],"Cheilosia chrysocomus (Meigen, 1822)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,462757,[462757],"Arcangeliella borziana Cavara, 1900",1,508620,[462757],"Lactarius borzianus (Cavara) Verbeken & Nuytinck, 2004",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660272,"[57437, 660272]",Bacidia incompta (Borrer ex Hook.) Anzi,2,1025163,"[57437, 660272]","Bellicidia incompta (Borrer) Kistenich, Timdal, Bendiksby & S.Ekman, 2018",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,113825,"[113797, 113825, 113826, 113874, 113945, 149522]","Plantago capitellata Ramond ex DC., 1805",6,970405,"[113797, 113825, 113826, 113874, 113945, 149522]","Plantago subulata var. capitellata (Ramond ex DC.) Decne., 1852",6,"[106, 107]",2,20,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,217555,[217555],"Orthonevra onytes (Séguy, 1961)",1,1040399,[217555],"Orthonevra tristis (Loew, 1871)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,240161,[240161],"Tetraloniella dentata (Germar, 1839)",1,1031344,[240161],"Tetralonia dentata (Germar, 1839)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,217514,[217514],"Meligramma guttata (Fallén, 1817)",1,1041086,[217514],"Meligramma guttatum (Fallén, 1817)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Gymnospermes,621292,[621292],"Cupressus x leylandii A.B.Jacks. & Dallim., 1926",1,1040732,[621292],"x Hesperotropsis leylandii (A.B.Jacks. & Dallim.) Garland & Gerry Moore, 2012",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Ptéridophytes,94077,[94077],"Cystopteris x montserratii Prada & Salvo, 1985",1,1038297,[94077],"Cystopteris fragilis nothosubsp. montserratii (Prada & Salvo) Fraser-Jenk., 1997",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,968167,"[29443, 968167]","Butyriboletus pseudoregius (Heinr.Huber) D.Arora & J.L.Frank, 2014",2,1026813,"[29443, 968167]","Butyriboletus fuscoroseus (Smotl.) Vizzini & Gelardi, 2014",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,251373,[251373],"Carabus monilis saouensis Mandl, 1967",1,1027789,[251373],"Carabus monilis tarrierianus Deuve, 2020",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,93248,[93248],"Crocus neapolitanus (Ker Gawl.) Loisel., 1817",1,1040317,[93248],"Crocus neglectus Peruzzi & Carta, 2014",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Gymnospermes,138840,"[113708, 113708, 138840, 153638, 620163]","Pinus mugo subsp. uncinata (Ramond ex DC.) Domin, 1936",4,113708,"[113708, 113708, 138840, 153638, 620163]","Pinus uncinata Ramond ex DC., 1805",4,"[106, 107]",2,13,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,56618,"[56618, 662811, 667112, 667114]","Lobaria amplissima (Scop.) Forssell, 1883",4,667112,"[56618, 662811, 667112, 667114]","Ricasolia amplissima (Scop.) De Not., 1846",4,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,883864,[883864],"Vestitohalictus pollinosus cariniventris (Morawitz, 1876)",1,1039683,[883864],"Seladonia pollinosa cariniventris (Morawitz, 1876)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,97785,[97785],"Euphrasia picta Wimm., 1857",1,1019425,[97785],"Euphrasia officinalis subsp. picta (Wimm.) Oborný, 1881",1,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,132121,"[132116, 132121, 144273]","Beta vulgaris subsp. vulgaris L., 1753",3,132121,[132121],"Beta vulgaris subsp. vulgaris L., 1753",1,,,,cas2,Keep attributes and medium,split
Plantae,Trachéophytes,Ptéridophytes,95563,"[84402, 95563, 115006, 115053, 138060, 139165]","Dryopteris dilatata (Hoffm.) A.Gray, 1848",6,95563,"[84402, 95563, 115053, 138060, 139165]","Dryopteris dilatata (Hoffm.) A.Gray, 1848",5,[107],1,14,cas2,Keep attributes and medium,split
Plantae,Trachéophytes,Angiospermes,87466,"[87466, 87479, 613673]","Callitriche brutia Petagna, 1787",3,87466,[87466],"Callitriche brutia Petagna, 1787",1,[107],1,,cas2,Keep attributes and medium,split
Plantae,Trachéophytes,Angiospermes,97740,"[97740, 134431]","Euphrasia cebennensis A.B.Martins, 1859",2,97776,"[97740, 97776, 97777, 134431]","Euphrasia nemorosa (Pers.) Wallr., 1815",4,"[106, 107]",2,,"cas3: 2 grappes, cas3: f_cd_ref","Conflicts with attributes : sinp_description, sinp_ecology",merge
Plantae,Trachéophytes,Angiospermes,112042,[112042],"Paeonia officinalis L., 1753",1,112042,"[112042, 112044]","Paeonia officinalis L., 1753",2,"[108, 106, 107]",3,6,cas3: f_cd_ref,"Conflicts with attributes : sinp_description, sinp_ecology",merge
Plantae,Trachéophytes,Ptéridophytes,133970,"[95557, 133970]","Dryopteris affinis subsp. cambrensis Fraser-Jenk., 1987",2,95557,"[95557, 133970, 133972]","Dryopteris cambrensis (Fraser-Jenk.) Beitel & W.R.Buck, 1988",3,[107],1,3,cas3: f_cd_ref,Conflicts with attributes : sinp_ecology,merge
Plantae,Trachéophytes,Angiospermes,85502,[85502],"Ballota nigra L., 1753",1,85502,"[85497, 85502]","Ballota nigra L., 1753",2,"[106, 107]",2,3,cas3: f_cd_ref,Conflicts with attributes : sinp_ecology,merge
Plantae,Trachéophytes,Ptéridophytes,133969,"[95554, 95598, 115039, 133969, 133972, 133980, 146277, 154504, 155086]","Dryopteris affinis subsp. borreri (Newman) Fraser-Jenk., 1980",9,95557,"[95557, 133970, 133972]","Dryopteris cambrensis (Fraser-Jenk.) Beitel & W.R.Buck, 1988",3,[107],1,4,cas3: f_cd_ref,Conflicts with attributes : sinp_ecology,merge
Plantae,Trachéophytes,Angiospermes,138536,"[112044, 138536, 154637, 154640]","Paeonia officinalis subsp. microcarpa Nyman, 1878",4,112042,"[112042, 112044]","Paeonia officinalis L., 1753",2,"[107, 106]",2,,cas3: f_cd_ref,"Conflicts with attributes : sinp_description, sinp_ecology",merge
Plantae,Trachéophytes,Angiospermes,132060,"[85494, 85497, 132060, 132061]","Ballota nigra subsp. foetida (Vis.) Hayek, 1929",4,85502,"[85497, 85502]","Ballota nigra L., 1753",2,"[106, 107]",2,5,cas3: f_cd_ref,Conflicts with attributes : sinp_ecology,merge
Fungi,Basidiomycètes,Autres,34600,[34600],"Cortinarius alboviolaceus (Pers.) Fr., 1838",1,34600,"[34600, 34877]","Cortinarius alboviolaceus (Pers.) Fr., 1838",2,,,1,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Animalia,Arthropodes,Insectes,241845,[241845],"Plateumaris rustica (Kunze, 1818)",1,241845,"[241843, 241845]","Plateumaris rustica (Kunze, 1818)",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,464687,[464687],"Lactarius flexuosus Gray, 1821",1,464687,"[39431, 464687]","Lactarius flexuosus (Pers.) Gray, 1821",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,39431,[39431],"Lactarius flexuosus var. roseozonatus H.Post, 1863",1,464687,"[39431, 464687]","Lactarius flexuosus (Pers.) Gray, 1821",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,33820,[33820],"Entoloma papillatum (Bres.) Dennis, 1953",1,33538,"[33538, 33820]","Entoloma clandestinum (Fr.) Noordel., 1980",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,718315,"[141412, 718315]","Betonica officinalis subsp. officinalis L., 1753",2,85852,"[85831, 85844, 85850, 85852, 85857, 85861, 85865, 85869, 124749, 124797, 141412, 161709, 614950, 718315]","Betonica officinalis L., 1753",14,,,5,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Animalia,Arthropodes,Insectes,53162,[53162],"Megachile pilidens Alfken, 1924",1,1021873,[53162],"Megachile argentata argentata (Fabricius, 1793)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,610863,[610863],"Perovskia atriplicifolia Benth., 1848",1,1027791,[610863],"Salvia yangii B.T.Drew, 2017",1,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,446738,[446738],"Sporobolus indicus var. pyramidalis (P.Beauv.) Veldkamp, 1991",1,455619,[446738],"Sporobolus pyramidalis P.Beauv., 1816",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,239604,[239604],"Coelioxys echinata Förster, 1853",1,850191,[239604],"Coelioxys echinatus Förster, 1853",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,140362,[140362],"Rumex crispus var. crispus L., 1753",1,1028176,[140362],"Rumex crispus subsp. crispus L., 1753",1,"[106, 107]",2,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,699890,[699890],"Crombrugghia propedistans (Bigot & Picard, 1988)",1,1021600,[699890],"Oxyptilus propedistans (Bigot & Picard, 1988)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,112405,"[85621, 97427, 112405, 127862]","Parentucellia viscosa (L.) Caruel, 1885",4,85704,"[85621, 97427, 112405, 127862]","Bellardia viscosa (L.) Fisch. & C.A.Mey., 1836",4,,,8,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Bryophytes,Mousses,771007,"[4455, 771007]","Dicranella schreberiana (Hedw.) Hilf. ex H.A.Crum & L.E.Anderson, 1981",2,1036888,"[4455, 771007]","Aongstroemia schreberiana (Hedw.) Bonfim Santos & Fedosov, 2023",2,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,30282,"[30280, 30282]","Gliophorus psittacinus (Schaeff.) Herink, 1958",2,30280,"[30280, 30282]","Hygrocybe psittacina (Schaeff.) P.Kumm., 1871",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,128794,"[128794, 128807, 142141]","Veronica angustifolia (Vahl) Bernh., 1806",3,128807,"[128794, 128807, 142141]","Veronica bastardii Boreau, 1857",3,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,66224,[66224],"Paracinema tricolor bisignata (Charpentier, 1825)",1,1027364,[66224],"Paracinema tricolor bisignatum (Charpentier, 1825)",1,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,971801,"[432552, 971801]","Gomphocerippus mollis mollis (Charpentier, 1825)",2,432552,"[432552, 971801]","Chorthippus mollis mollis (Charpentier, 1825)",2,,,6,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,699895,"[415749, 699895]","Crombrugghia jaeckhi (Bigot & Picard, 1991)",2,415749,"[415749, 699895]","Oxyptilus jaeckhi Bigot & Picard, 1991",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,716523,"[54499, 716523]","Parnassius corybas Fischer de Waldheim, 1823",2,54499,"[54499, 716523]","Parnassius phoebus (Fabricius, 1793)",2,,,5,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,535842,[535842],"Diestrammena asynamora (Adelung, 1902)",1,65975,[535842],"Tachycines asynamorus Adelung, 1902",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,128871,"[128871, 128997, 142146]","Veronica fruticans Jacq., 1762",3,128871,"[128871, 142146]","Veronica fruticans Jacq., 1762",2,"[107, 106]",2,13,cas2,Keep attributes and medium,split
Animalia,Arthropodes,Insectes,608382,"[608382, 608384]","Erebia manto manto (Denis & Schiffermüller, 1775)",2,608382,[608382],"Erebia manto manto (Denis & Schiffermüller, 1775)",1,,,,cas2,Keep attributes and medium,split
Plantae,Trachéophytes,Angiospermes,107038,"[107038, 107041, 107043, 137541]","Lycopus europaeus L., 1753",4,107038,"[107038, 107043, 137541]","Lycopus europaeus L., 1753",3,"[107, 106]",2,9,cas2,Keep attributes and medium,split
Fungi,Basidiomycètes,Autres,513103,"[30729, 513103]","Hemimycena hirsuta (Tode) Singer, 1986",2,513103,[513103],"Hemimycena hirsuta (Tode) Singer, 1986",1,,,,cas2,Keep attributes and medium,split
Plantae,Trachéophytes,Angiospermes,94287,"[94287, 133707]","Dactylorhiza traunsteineri (Saut. ex Rchb.) Soó, 1962",2,94287,[94287],"Dactylorhiza traunsteineri (Saut. ex Rchb.) Soó, 1962",1,"[106, 107]",2,10,cas2,Keep attributes and medium,split
Plantae,Trachéophytes,Angiospermes,138881,"[113833, 138881]","Plantago coronopus subsp. coronopus L., 1753",2,113842,"[113833, 113842, 138881]","Plantago coronopus L., 1753",3,"[106, 107]",2,10,"cas3: 2 grappes, cas3: f_cd_ref",Conflicts with attributes : sinp_ecology,merge
Plantae,Trachéophytes,Gymnospermes,719191,"[621461, 719191]","Taxus fastigiata Lindl., 1829",2,125816,"[125816, 621461, 719191]","Taxus baccata L., 1753",3,"[108, 107, 106]",3,,"cas3: 2 grappes, cas3: f_cd_ref","Conflicts with attributes : sinp_description, sinp_ecology, sinp_uses",merge
Plantae,Trachéophytes,Ptéridophytes,94063,[94063],"Cystopteris dickieana R.Sim, 1848",1,133622,"[84434, 94063, 94071, 114999, 133618, 145876]","Cystopteris fragilis subsp. fragilis (L.) Bernh., 1805",6,"[107, 106]",2,,cas3: f_cd_ref,"Conflicts with attributes : sinp_description, sinp_ecology",merge
Plantae,Trachéophytes,Angiospermes,112747,"[112747, 114708, 114785]","Persicaria mitis (Schrank) Assenov, 1966 [nom. cons.]",3,112736,"[112736, 112747, 114708, 114785]","Persicaria dubia (Stein ex A.Braun) Fourr., 1869",4,[107],1,5,cas3: f_cd_ref,Conflicts with attributes : sinp_ecology,merge
Plantae,Trachéophytes,Angiospermes,112745,"[112736, 112744, 112745, 112748, 114663, 114822]","Persicaria maculosa Gray, 1821 [nom. cons.]",6,112736,"[112736, 112747, 114708, 114785]","Persicaria dubia (Stein ex A.Braun) Fourr., 1869",4,[107],1,6,cas3: f_cd_ref,Conflicts with attributes : sinp_ecology,merge
Plantae,Trachéophytes,Ptéridophytes,94066,"[84411, 84434, 93689, 94066, 94071, 114964, 114999, 133618]","Cystopteris fragilis (L.) Bernh., 1805",8,133622,"[84434, 94063, 94071, 114999, 133618, 145876]","Cystopteris fragilis subsp. fragilis (L.) Bernh., 1805",6,"[106, 107]",2,11,cas3: f_cd_ref,"Conflicts with attributes : sinp_description, sinp_ecology",merge
Plantae,Trachéophytes,Angiospermes,140527,"[120635, 140527]","Salvia verbenaca subsp. clandestina (L.) Batt., 1890",2,140527,"[120635, 140526, 140527]","Salvia verbenaca subsp. clandestina (L.) Batt., 1890",3,"[107, 106]",2,3,cas3: f_cd_ref,"Conflicts with attributes : sinp_description, sinp_ecology",merge
Plantae,Trachéophytes,Ptéridophytes,145876,[145876],"Cystopteris fragilis var. fragilis (L.) Bernh., 1805",1,133622,"[84434, 94063, 94071, 114999, 133618, 145876]","Cystopteris fragilis subsp. fragilis (L.) Bernh., 1805",6,,,3,cas3: f_cd_ref,"Conflicts with attributes : sinp_description, sinp_ecology",merge
Plantae,Trachéophytes,Angiospermes,120700,"[120647, 120700, 140526, 140531]","Salvia verbenaca L., 1753",4,140527,"[120635, 140526, 140527]","Salvia verbenaca subsp. clandestina (L.) Batt., 1890",3,"[106, 107, 108]",3,6,cas3: f_cd_ref,"Conflicts with attributes : sinp_description, sinp_ecology",merge
Fungi,Basidiomycètes,Autres,42331,[42331],"Exidia glandulosa (Bull.) Fr., 1822",1,42331,"[42331, 42346]","Exidia glandulosa (Bull.) Fr., 1822",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,33761,[33761],"Entoloma minutum (P.Karst.) Noordel., 1979",1,33761,"[33696, 33761]","Entoloma minutum (P.Karst.) Noordel., 1979",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,462353,[462353],"Ceriporia davidii (D.A.Reid) M.Pieri & B.Rivoire, 1997",1,994293,"[462353, 462375, 994293]","Riopa metamorphosa (Fuckel) Miettinen & Spirin, 2016",3,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,29528,[29528],"Gyroporus castaneus (Bull.) Quél., 1886",1,29528,"[29528, 469699]","Gyroporus castaneus (Bull.) Quél., 1886",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,33696,[33696],"Entoloma juncinum (Kühner & Romagn.) Noordel., 1979",1,33761,"[33696, 33761]","Entoloma minutum (P.Karst.) Noordel., 1979",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,29574,[29574],"Leccinum cyaneobasileucum Lannoy & Estadès, 1991",1,29574,"[29552, 29574]","Leccinum cyaneobasileucum Lannoy & Estadès, 1991",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
