regne,group1_inpn,group2_inpn,i_cd_ref,i_cd_nom_list,i_nom_valid,i_nb_cd_nom,f_cd_ref,f_cd_nom_list,f_nom_valid,f_nb_cd_nom,att_list,att_nb,media_nb,grappe_change,action,cas
Fungi,Basidiomycètes,Autres,41080,[41080],Ramaria abietina (Pers. : Fr.) Quél.,1,975194,[41080],"Phaeoclavulina abietina (Pers.) Giachini, 2011",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,462401,[462401],"Coprinus bellulus Uljé, 1988",1,994416,[462401],"Coprinopsis bellula (Uljé) P.Roux & Eyssart., 2011",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,469257,[469257],Collybia butyracea f. asema (Fr. : Fr.) Singer,1,509952,[469257],"Rhodocollybia butyracea f. asema (Fr.) Antonín, Halling & Noordel., 1997",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,659149,[659149],"Physcia clementei (Turner) Lynge, 1935",1,59895,[659149],"Physcia clementei (Sm.) Lynge, 1935",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,47773,[47773],"Helvella oblongispora Harmaja, 1978",1,994992,[47773],"Dissingia oblongispora (Harmaja) T.Schumach. & Skrede, 2019",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,659496,[659496],"Leptogium subtile (Schrad.) Torss., 1843",1,980140,[659496],"Scytinium subtile (Schrad.) Otálora, P.M.Jørg. & Wedin, 2013",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,48067,[48067],"Hypocrea pulvinata Fuckel, 1870",1,995008,[48067],"Trichoderma pulvinatum (Fuckel) Jaklitsch & Voglmayr, 2014",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,794359,"[223603, 794359]","Eurosoma minor (Rossi, 1792)",2,995814,"[223603, 794359]","Eurosomides minor (Rossi, 1792)",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,59576,[59576],Xanthoria fallax (Hepp) Arnold,1,984477,[59576],"Oxneria fallax (Arnold) S.Y.Kondr. & Kärnefelt, 2003",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,860647,[860647],"Gibberidea visci Fuckel, 1870",1,862313,[860647],"Botryosphaeria visci (Kalchbr.) Arx & E.Müll., 1954",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,89986,[89986],"Cerastium cerastoides (L.) Britton, 1894",1,94915,[89986],"Dichodon cerastoides (L.) Bartl. ex Rchb., 1841",1,,,4,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,108597,[108597],"Minuartia hybrida (Vill.) Schischk., 1936",1,119753,[108597],"Sabulina tenuifolia (L.) Rchb., 1832",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,868058,[868058],Passalora depressa (Berk.) Sacc.,1,968470,[868058],"Fusoidiella depressa (Berk. & Broome) Videira & Crous, 2016",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,816756,"[53185, 816756]","Osmia bicornis (Linnaeus, 1758)",2,946161,[53185],"Osmia bicornis bicornis (Linnaeus, 1758)",1,,,,cas2,Loose attributes and medium now attach to 816756,split
Plantae,Trachéophytes,Angiospermes,81992,"[81992, 613632]","Amaranthus hybridus L., 1753",2,81992,"[81992, 131296, 143448, 613632]","Amaranthus hybridus L., 1753",4,,,5,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,111027,[111027],"Orchis x angusticruris Franch. ex Rouy, 1912",1,986475,[111027],"Orchis x angusticruris Franch., 1885",1,,,6,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,122286,[122286],"Sedum x brevierei Chass., 1956",1,973454,[122286],"Petrosedum x brevierei (Chass. ex L.Gallo) Afferni, 2015",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,124329,[124329],"Sorbus mougeotii Soy.-Will. & Godr., 1858",1,975567,[124329],"Hedlundia mougeotii (Soy.-Will. & Godr.) Sennikov & Kurtto, 43",1,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,124512,[124512],"Spergula marina (L.) Bartl. & H.L.Wendl., 1825",1,124569,[124512],"Spergularia marina (L.) Besser, 1822",1,,,5,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,246901,[246901],"Caryocolum delphinatella (Constant, 1889)",1,980573,[246901],"Caryocolum delphinatellum (Constant, 1889)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,462446,[462446],"Coprinus strossmayeri Schulzer, 1879",1,510364,[462446],"Coprinopsis strossmayeri (Schulzer) Redhead, Vilgalys & Moncalvo, 2001",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,131296,"[131296, 143448]","Amaranthus hybridus subsp. hybridus L., 1753",2,81992,"[81992, 131296, 143448, 613632]","Amaranthus hybridus L., 1753",4,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,463953,[463953],Volvariella gloiocephala (DC. : Fr.) Boekhout & Enderle,1,989308,[463953],"Volvopluteus gloiocephalus (DC.) Vizzini, Contu & Justo, 2011",1,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,465250,[465250],Physisporinus rivulosus (Berk. & Curt) Ryvarden,1,995231,[465250],"Obba rivulosa (Berk. & M.A.Curtis) Miettinen & Rajchenb., 2012",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,861111,[861111],Peziza lividula W. Phillips,1,995207,[861111],"Malvipezia lividula (W.Phillips) Van Vooren & Dougoud, 2020",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,103020,[103020],"Hornungia procumbens (L.) Hayek, 1925",1,103020,"[103020, 718701, 718702]","Hornungia procumbens (L.) Hayek, 1925",3,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,39497,[39497],"Lactarius vellereus (Fr.) Fr., 1838",1,994492,"[39497, 39501]","Lactifluus vellereus (Fr.) Kuntze, 1891",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,718701,[718701],"Hornungia procumbens var. pauciflorus (W.D.J.Koch) B.Bock, 2012",1,103020,"[103020, 718701, 718702]","Hornungia procumbens (L.) Hayek, 1925",3,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,718702,[718702],"Hornungia procumbens var. procumbens (L.) Hayek, 1925",1,103020,"[103020, 718701, 718702]","Hornungia procumbens (L.) Hayek, 1925",3,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,39501,[39501],Lactarius vellereus var. hometii (Gillet) Boud.,1,994492,"[39497, 39501]","Lactifluus vellereus (Fr.) Kuntze, 1891",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,40137,[40137],Russula olivascens (Pers. ?) Fr.,1,40137,"[40137, 40154]","Russula olivascens Fr., 1863",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,30025,[30025],Cuphophyllus niveus (Scop. ? Fr.) Bon,1,30058,"[30025, 30058]","Cuphophyllus virgineus (Wulfen) Kovalenko, 1989",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,30058,[30058],Cuphophyllus virgineus (Wulfen : Fr.) Kovalenko,1,30058,"[30025, 30058]","Cuphophyllus virgineus (Wulfen) Kovalenko, 1989",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,37515,[37515],Psathyrella corrugis (Pers. : Fr.) Konrad & Maubl.,1,37515,"[37515, 470025]","Psathyrella corrugis (Pers.) Konrad & Maubl., 1949",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,40154,[40154],Russula xerampelina var. olivascens (Fr.) Zvara,1,40137,"[40137, 40154]","Russula olivascens Fr., 1863",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,40492,[40492],Hysterangium stoloniferum var. rubescens (Quél.) Zeller & Dodge,1,40679,"[40492, 40679]","Rhizopogon roseolus (Corda) Th.Fr., 1909",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,110335,[110335],"Ophrys apifera Huds., 1762",1,110335,"[110335, 718738]","Ophrys apifera Huds., 1762",2,,,7,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,470025,[470025],Psathyrella corrugis f. gracilis (Pers. : Fr.) Enderle,1,37515,"[37515, 470025]","Psathyrella corrugis (Pers.) Konrad & Maubl., 1949",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,718738,[718738],"Ophrys apifera var. curviflora A.Soulié, 2004",1,110335,"[110335, 718738]","Ophrys apifera Huds., 1762",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,40679,[40679],Rhizopogon roseolus (Corda) Th.Fr.,1,40679,"[40492, 40679]","Rhizopogon roseolus (Corda) Th.Fr., 1909",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,30575,[30575],Collybia acervata (Fr. : Fr.) Kumm.,1,975677,[30575],"Connopus acervatus (Fr.) K.W.Hughes, Mather & R.H.Petersen, 2010",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,30976,[30976],"Marasmius alliaceus (Jacq. : Fr.) Fr., 1838",1,973179,[30976],"Mycetinis alliaceus (Jacq.) Earle ex A.W.Wilson & Desjardin, 2005",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,32606,[32606],"Psilocybe luteonitens (Fr.) Park.-Rhodes, 1951",1,995250,[32606],"Protostropharia luteonitens (Fr.) Redhead, 2014",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,32998,[32998],"Tephrocybe inolens (Fr.) Moser, 1967",1,995459,[32998],"Myochromella inolens (Fr.) V.Hofst., Clémençon, Moncalvo & Redhead, 2015",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,37314,[37314],"Coprinus jonesii Peck, 1895",1,510287,[37314],"Coprinopsis jonesii (Peck) Redhead, Vilgalys & Moncalvo, 2001",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,37328,[37328],Coprinus miser P.Karst.,1,510312,[37328],"Parasola misera (P.Karst.) Redhead, Vilgalys & Hopple, 2001",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,37347,[37347],Coprinus radians (Desm. : Fr.) Fr.,1,510338,[37347],"Coprinellus radians (Desm.) Vilgalys, Hopple & Jacq.Johnson, 2001",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,37457,[37457],Psathyrella cernua (Vahl : Fr.) Moser ex Hirsch,1,976564,[37457],"Homophron cernuum (Vahl) Örstadius & E.Larss., 2015",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,43090,[43090],"Inonotus dryadeus (Pers.) Murrill, 1908",1,514029,[43090],"Pseudoinonotus dryadeus (Pers.) T.Wagner & M.Fisch., 2001",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,49108,[49108],Peziza badia Pers. : Fr.,1,995188,[49108],"Legaliana badia (Pers.) Van Vooren, 2020",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,49395,[49395],Picoa carthusiana Tul.,1,49396,[49395],"Leucangium carthusianum (Tul. & C.Tul.) Paol., 1889",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,56515,[56515],"Leptogium palmatum (Huds.) Mont., 1846",1,978573,[56515],"Scytinium palmatum (Huds.) Gray, 1821",1,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,82619,[82619],"Anemone halleri All., 1773",1,116448,[82619],"Pulsatilla halleri (All.) Willd., 1809",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,33152,[33152],Tephrocybe tylicolor (Fr. : Fr.) Moser,1,976628,[33152],"Sagaranella tylicolor (Fr.) V.Hofst., Clémençon, Moncalvo & Redhead, 2015",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,37287,[37287],"Coprinus friesii Quél., 1872",1,37288,[37287],"Coprinopsis friesii (Quél.) P.Karst., 1881",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,43255,[43255],Lenzites warnieri Durieu & Mont.,1,996309,[43255],"Cellulariella warnieri (Durieu & Mont.) Zmitr. & Malysheva, 2014",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,44362,[44362],Scutiger cristatus (Schaeff. : Fr.) Bondarzew & Singer,1,994949,[44362],"Laeticutis cristata (Schaeff.) Audet, 2010",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,86107,[86107],"Blitum bonus-henricus (L.) C.A.Mey., 1829",1,994837,[86107],"Blitum bonus-henricus (L.) Rchb., 1832",1,,,5,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,44374,[44374],"Scutiger subrubescens Murrill, 1940",1,44376,[44374],"Albatrellus subrubescens (Murrill) Pouzar, 1972",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,44882,[44882],"Trametes cervina (Schwein.) Bres., 1903",1,519817,[44882],"Trametopsis cervina (Schwein.) Tomšovský, 2008",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,100936,[100936],"Helianthemum italicum (L.) Pers., 1806",1,1002106,[100936],"Helianthemum oelandicum var. italicum (L.) DC., 1813",1,,,10,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,45006,[45006],Tremella simplex H.S. Jackson & G.W. Martin,1,995481,[45006],"Phaeotremella simplex (H.S.Jacks. & G.W.Martin) Millanes & Wedin, 2015",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,47300,[47300],Encoelia fascicularis (Alb. & Schwein. : Fr.) P.Karst.,1,994961,[47300],"Sclerencoelia fascicularis (Alb. & Schwein.) Pärtel & Baral, 2016",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,124344,[124344],"Sorbus x tomentella Gand., 1875",1,975593,[124344],"Karpatiosorbus x hybrida (Borkh.) Sennikov & Kurtto, 2017",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,94964,[94964],"Digitalis x media P.Fourn., 1937",1,94947,[94964],"Digitalis x media Roth, 1806",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,129643,[129643],"Viola persicifolia Schreb., 1771",1,129698,[129643],"Viola stagnina Kit. ex Schult., 1814",1,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,109685,[109685],"Nonea erecta Bernh., 1800",1,109689,[109685],"Nonea pulla (L.) DC., 1805",1,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,137826,[137826],"Minuartia laricifolia subsp. diomedis (Braun-Blanq.) Mattf., 1922",1,1000311,[137826],"Cherleria laricifolia subsp. diomedis (Braun-Blanq.) A.J.Moore & Dillenb., 2017",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,124366,[124366],"Sorbus x thuringiaca (Ilse) Fritsch, 1896",1,975518,[124366],"Hedlundia x thuringiaca (Nyman) Sennikov & Kurtto, 2017",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,137821,[137821],"Minuartia hybrida subsp. hybrida (Vill.) Schischk., 1936",1,1001991,[137821],"Sabulina tenuifolia subsp. hybrida (Vill.) Dillenb., 2016",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,221970,[221970],"Ptinus subpillosus Sturm, 1837",1,986691,[221970],"Ptinus subpilosus Sturm, 1837",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,142073,[142073],"Valeriana officinalis subsp. tenuifolia (Vahl) Schübl. & G.Martens, 1834",1,128443,[142073],"Valeriana officinalis var. tenuifolia Vahl, 1805",1,,,5,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,246904,[246904],"Caryocolum leucomelanella (Zeller, 1839)",1,521518,[246904],"Caryocolum leucomelanellum (Zeller, 1839)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,246916,[246916],"Caryocolum tricolorella (Haworth, 1812)",1,980588,[246916],"Caryocolum tricolorellum (Haworth, 1812)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,246909,[246909],"Caryocolum fraternella (Douglas, 1851)",1,980577,[246909],"Caryocolum fraternellum (Douglas, 1851)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,249289,[249289],"Anaplectoides prasina (Denis & Schiffermüller, 1775)",1,989733,[249289],"Anaplectoides prasinus (Denis & Schiffermüller, 1775)",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Bryophytes,Mousses,434613,[434613],Plagiopus oederianus var. alpinus (Schwägr.) Ochyra,1,1002108,[434613],"Plagiopus alpinus (Schwägr.) Hedenäs, 2020",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,463231,[463231],Cortinarius calochrous (Pers. : Fr.) Fr.,1,973642,[463231],"Cortinarius callochrous (Pers.) Gray, 1821",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,465049,[465049],Paxillus obscurosporus C. Hahn,1,995164,[465049],"Paxillus obscurisporus C.Hahn, 1999",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,856761,[856761],Nectria pseudopeziza (Desm.) Rossman,1,995134,[856761],"Xanthonectria pseudopeziza (Desm.) Lechat, J.Fourn. & P.-A.Moreau, 2016",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,465181,[465181],"Postia leucomalella (Murrill) Jülich, 1982",1,996485,[465181],"Fuscopostia leucomallella (Murrill) B.K.Cui, L.L.Shen & Y.C.Dai, 2018",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,465211,[465211],"Postia alni Niemelä & Vampola, 2001",1,996280,[465211],"Cyanosporus alni (Niemelä & Vampola) B.K.Cui, L.L.Shen & Y.C.Dai, 2019",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,610593,[610593],"Murbeckiella zanonii (Ball) Rothm., 1939",1,982818,[610593],"Murbeckiella omissa B.P.R.Chéron, 2020",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,611079,[611079],"Lonicera fragrantissima Lindl. & Paxton, 1853",1,998069,[611079],"Lonicera x purpusii Rehder, 1923",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,138998,"[138998, 149743]","Poa nemoralis subsp. nemoralis L., 1753",2,149743,[149743],"Poa nemoralis var. nemoralis L., 1753",1,,,,cas2,Loose attributes and medium now attach to 138998,split
Fungi,Basidiomycètes,Autres,660682,[660682],Multiclavula mucida var. mucida (Pers.) R. H. Petersen,1,40991,[660682],"Multiclavula mucida (Pers.) R.H.Petersen, 1967",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,698777,[698777],"Dienerella vincenti Johnson, 2007",1,804688,[698777],"Dienerella elongata (Curtis, 1830)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,108295,[108295],"Mentha x piperita L., 1753",1,108295,"[108295, 137783, 137784, 137785]","Mentha x piperita L., 1753",4,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,137783,[137783],"Mentha x piperita subsp. citrata (Ehrh.) Briq., 1891",1,108295,"[108295, 137783, 137784, 137785]","Mentha x piperita L., 1753",4,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,137784,[137784],"Mentha x piperita subsp. nepetoides (Lej.) Lebeau, 1973",1,108295,"[108295, 137783, 137784, 137785]","Mentha x piperita L., 1753",4,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Animalia,Arthropodes,Insectes,837864,[837864],"Tetrix undulata gavoyi Saulcy in Azam, 1901",1,917952,[837864],"Tetrix gavoyi Saulcy in Azam, 1901",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,137785,[137785],"Mentha x piperita subsp. piperita L., 1753",1,108295,"[108295, 137783, 137784, 137785]","Mentha x piperita L., 1753",4,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Ascomycètes,Autres,868784,[868784],"Chaetomium bostrychodes Zopf, 1877",1,994300,[868784],"Collariella bostrychodes (Zopf) X.Wei Wang & Samson, 2016",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Mollusques,Gastéropodes,64106,[64106],"Gyraulus laevis (Alder, 1838)",1,162915,"[64106, 162915]","Gyraulus parvus (Say, 1817)",2,,,1,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,85903,[85903],"Betula pendula Roth, 1788",1,85903,"[85903, 789043]","Betula pendula Roth, 1788",2,,,11,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,129904,[129904],"Viscaria vulgaris Bernh., 1800",1,129904,"[129904, 612585]","Viscaria vulgaris Bernh., 1800",2,,,9,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Animalia,Mollusques,Gastéropodes,162915,[162915],"Gyraulus parvus (Say, 1817)",1,162915,"[64106, 162915]","Gyraulus parvus (Say, 1817)",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,612585,[612585],"Viscaria vulgaris subsp. vulgaris Bernh., 1800",1,129904,"[129904, 612585]","Viscaria vulgaris Bernh., 1800",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,789043,[789043],"Betula pendula f. dalecarlica (L.f.) C.K.Schneid., 1905",1,85903,"[85903, 789043]","Betula pendula Roth, 1788",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,37257,[37257],"Coprinus cortinatus J.E. Lange, 1915",1,994429,[37257],"Coprinopsis cortinata (J.E.Lange) Gminder, 2010",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Bryophytes,Hépatiques et Anthocérotes,6275,[6275],"Moerckia blyttii (Mørch ex Hornem.) Brockm., 1863",1,1002101,[6275],"Pseudomoerckia blyttii (Mørch) Vilnet, Konstant., D.G. Long, N.Lockh. & Mamontov, 2021",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,30021,[30021],Cuphophyllus lilacinus (Laestadius ? P.Karst.) Bon,1,994469,[30021],"Chromosera lilacina (P.Karst.) Vizzini & Ercole, 2012",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,31105,[31105],"Mycena adonis (Bull.) Gray, 1821",1,1002365,[31105],"Atheniella adonis (Bull.) Redhead, Moncalvo, Vilgalys, Desjardin & B.A.Perry, 2012",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,29555,[29555],Leccinum carpini (R. Schulz) Moser ex D.A. Reid,1,973593,[29555],"Leccinellum pseudoscabrum (Kallenb.) Mikšík, 2017",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,31418,[31418],Mycena pura f. lutea (Secrétan ex Gillet) Kühner,1,976530,[31418],"Mycena luteovariegata Harder & Læssøe, 2013",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,31779,[31779],"Clitocybe houghtonii (W. Phillips) Dennis, 1954",1,994392,[31779],"Leucocybe houghtonii (W.Phillips) Halama & Pencakowski, 2017",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,31114,[31114],Mycena alba (Bres.) Kühner,1,994063,[31114],"Phloeomana alba (Bres.) Redhead, 2016",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,32272,[32272],Lepista nebularis (Batsch : Fr.) Harmaja,1,32274,[32272],"Clitocybe nebularis (Batsch) P.Kumm., 1871",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,32369,[32369],Leucopaxillus rhodoleucus (Romell) Kühner,1,974741,[32369],"Pseudoclitopilus rhodoleucus (Sacc.) Vizzini & Contu, 2012",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,34341,[34341],"Lentinus suavissimus Fr., 1836",1,995498,[34341],"Neofavolus suavissimus (Fr.) Seelan, Justo & Hibbett, 2016",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
